Channel              :,CH1
Frequency            :,25.00MHz
Period               :,40.00ns
PK-PK                :,1.042V
Probe attenuation    :,1X
Voltage per ADC value:,0.500000mV
Time interval        :,0.00100uS

index,CH1_Voltage(mV)
3307,88.000000
3308,0.000000
3309,-72.000000
3310,-152.000000
3311,-232.000000
3312,-304.000000
3313,-360.000000
3314,-416.000000
3315,-456.000000
3316,-488.000000
3317,-504.000000
3318,-512.000000
3319,-504.000000
3320,-488.000000
3321,-456.000000
3322,-416.000000
3323,-360.000000
3324,-304.000000
3325,-232.000000
3326,-160.000000
3327,-72.000000
3328,8.000000
3329,88.000000
3330,168.000000
3331,240.000000
3332,312.000000
3333,368.000000
3334,424.000000
3335,472.000000
3336,504.000000
3337,520.000000
3338,528.000000
3339,520.000000
3340,496.000000
3341,472.000000
3342,424.000000
3343,376.000000
3344,312.000000
3345,240.000000
3346,168.000000
3347,88.000000
3348,8.000000
3349,-72.000000
3350,-152.000000
3351,-224.000000
3352,-296.000000
3353,-360.000000
3354,-408.000000
3355,-456.000000
3356,-488.000000
3357,-504.000000
3358,-512.000000
3359,-512.000000
3360,-488.000000
3361,-456.000000
3362,-416.000000
3363,-360.000000
3364,-304.000000
3365,-232.000000
3366,-152.000000
3367,-80.000000
3368,8.000000
3369,88.000000
3370,168.000000
3371,240.000000
3372,312.000000
3373,376.000000
3374,424.000000
3375,472.000000
3376,504.000000
3377,520.000000
3378,528.000000
3379,520.000000
3380,496.000000
3381,464.000000
3382,424.000000
3383,368.000000
3384,312.000000
3385,240.000000
3386,160.000000
3387,88.000000
3388,0.000000
3389,-80.000000
3390,-160.000000
3391,-232.000000
3392,-304.000000
3393,-360.000000
3394,-416.000000
3395,-456.000000
3396,-488.000000
3397,-504.000000
3398,-512.000000
3399,-504.000000
3400,-488.000000
3401,-456.000000
3402,-416.000000
3403,-360.000000
3404,-296.000000
3405,-224.000000
3406,-152.000000
3407,-72.000000
3408,8.000000
3409,88.000000
3410,168.000000
3411,240.000000
3412,312.000000
3413,368.000000
3414,424.000000
3415,472.000000
3416,504.000000
3417,520.000000
3418,520.000000
3419,520.000000
3420,496.000000
3421,464.000000
3422,424.000000
3423,368.000000
3424,304.000000
3425,240.000000
3426,160.000000
3427,80.000000
3428,0.000000
3429,-80.000000
3430,-160.000000
3431,-232.000000
3432,-304.000000
3433,-360.000000
3434,-416.000000
3435,-456.000000
3436,-488.000000
3437,-504.000000
3438,-512.000000
3439,-504.000000
3440,-488.000000
3441,-456.000000
3442,-408.000000
3443,-352.000000
3444,-296.000000
3445,-224.000000
3446,-152.000000
3447,-72.000000
3448,8.000000
3449,88.000000
3450,168.000000
3451,248.000000
3452,312.000000
3453,376.000000
3454,424.000000
3455,472.000000
3456,504.000000
3457,520.000000
3458,528.000000
3459,520.000000
3460,496.000000
3461,464.000000
3462,424.000000
3463,368.000000
3464,304.000000
3465,240.000000
3466,168.000000
3467,80.000000
3468,0.000000
3469,-80.000000
3470,-160.000000
3471,-232.000000
3472,-296.000000
3473,-360.000000
3474,-416.000000
3475,-456.000000
3476,-488.000000
3477,-504.000000
3478,-512.000000
3479,-504.000000
3480,-488.000000
3481,-456.000000
3482,-416.000000
3483,-360.000000
3484,-304.000000
3485,-232.000000
3486,-152.000000
3487,-72.000000
3488,8.000000
3489,88.000000
3490,168.000000
3491,240.000000
3492,312.000000
3493,376.000000
3494,432.000000
3495,472.000000
3496,496.000000
3497,520.000000
3498,528.000000
3499,520.000000
3500,496.000000
3501,472.000000
3502,424.000000
3503,376.000000
3504,312.000000
3505,240.000000
3506,168.000000
3507,80.000000
3508,0.000000
3509,-80.000000
3510,-152.000000
3511,-232.000000
3512,-304.000000
3513,-360.000000
3514,-416.000000
3515,-456.000000
3516,-488.000000
3517,-504.000000
3518,-512.000000
3519,-512.000000
3520,-488.000000
3521,-456.000000
3522,-416.000000
3523,-360.000000
3524,-296.000000
3525,-224.000000
3526,-152.000000
3527,-72.000000
3528,8.000000
3529,88.000000
3530,168.000000
3531,240.000000
3532,312.000000
3533,376.000000
3534,424.000000
3535,464.000000
3536,496.000000
3537,512.000000
3538,520.000000
3539,520.000000
3540,496.000000
3541,464.000000
3542,424.000000
3543,368.000000
3544,304.000000
3545,240.000000
3546,168.000000
3547,80.000000
3548,0.000000
3549,-80.000000
3550,-160.000000
3551,-232.000000
3552,-304.000000
3553,-360.000000
3554,-416.000000
3555,-456.000000
3556,-488.000000
3557,-504.000000
3558,-512.000000
3559,-504.000000
3560,-488.000000
3561,-456.000000
3562,-408.000000
3563,-360.000000
3564,-304.000000
3565,-224.000000
3566,-152.000000
3567,-72.000000
3568,8.000000
3569,88.000000
3570,168.000000
3571,240.000000
3572,312.000000
3573,376.000000
3574,424.000000
3575,472.000000
3576,496.000000
3577,520.000000
3578,520.000000
3579,512.000000
3580,496.000000
3581,464.000000
3582,424.000000
3583,368.000000
3584,304.000000
3585,240.000000
3586,168.000000
3587,88.000000
3588,0.000000
3589,-80.000000
3590,-160.000000
3591,-232.000000
3592,-296.000000
3593,-360.000000
3594,-416.000000
3595,-456.000000
3596,-488.000000
3597,-504.000000
3598,-512.000000
3599,-504.000000
3600,-488.000000
3601,-456.000000
3602,-416.000000
3603,-360.000000
3604,-296.000000
3605,-224.000000
3606,-152.000000
3607,-72.000000
3608,8.000000
3609,88.000000
3610,168.000000
3611,240.000000
3612,312.000000
3613,376.000000
3614,424.000000
3615,472.000000
3616,504.000000
3617,520.000000
3618,520.000000
3619,512.000000
3620,496.000000
3621,464.000000
3622,424.000000
3623,368.000000
3624,304.000000
3625,240.000000
3626,168.000000
3627,88.000000
3628,0.000000
3629,-72.000000
3630,-152.000000
3631,-232.000000
3632,-296.000000
3633,-360.000000
3634,-416.000000
3635,-456.000000
3636,-488.000000
3637,-504.000000
3638,-512.000000
3639,-504.000000
3640,-488.000000
3641,-456.000000
3642,-416.000000
3643,-360.000000
3644,-304.000000
3645,-232.000000
3646,-160.000000
3647,-72.000000
3648,8.000000
3649,88.000000
3650,168.000000
3651,240.000000
3652,312.000000
3653,376.000000
3654,424.000000
3655,472.000000
3656,504.000000
3657,520.000000
3658,528.000000
3659,520.000000
3660,496.000000
3661,472.000000
3662,424.000000
3663,376.000000
3664,312.000000
3665,240.000000
3666,168.000000
3667,88.000000
3668,0.000000
3669,-72.000000
3670,-152.000000
3671,-232.000000
3672,-296.000000
3673,-360.000000
3674,-416.000000
3675,-456.000000
3676,-488.000000
3677,-504.000000
3678,-512.000000
3679,-504.000000
3680,-488.000000
3681,-456.000000
3682,-416.000000
3683,-360.000000
3684,-304.000000
3685,-232.000000
3686,-152.000000
3687,-72.000000
3688,0.000000
3689,88.000000
3690,168.000000
3691,240.000000
3692,304.000000
3693,368.000000
3694,424.000000
3695,464.000000
3696,496.000000
3697,520.000000
3698,528.000000
3699,520.000000
3700,504.000000
3701,472.000000
3702,424.000000
3703,376.000000
3704,312.000000
3705,240.000000
3706,168.000000
3707,88.000000
3708,8.000000
3709,-72.000000
3710,-152.000000
3711,-224.000000
3712,-296.000000
3713,-360.000000
3714,-408.000000
3715,-456.000000
3716,-488.000000
3717,-504.000000
3718,-512.000000
3719,-504.000000
3720,-488.000000
3721,-456.000000
3722,-416.000000
3723,-360.000000
3724,-304.000000
3725,-232.000000
3726,-152.000000
3727,-80.000000
3728,8.000000
3729,88.000000
3730,160.000000
3731,240.000000
3732,304.000000
3733,368.000000
3734,424.000000
3735,464.000000
3736,504.000000
3737,520.000000
3738,528.000000
3739,520.000000
3740,504.000000
3741,472.000000
3742,424.000000
3743,376.000000
3744,312.000000
3745,248.000000
3746,168.000000
3747,88.000000
3748,8.000000
3749,-72.000000
3750,-152.000000
3751,-224.000000
3752,-296.000000
3753,-360.000000
3754,-408.000000
3755,-456.000000
3756,-488.000000
3757,-504.000000
3758,-512.000000
3759,-504.000000
3760,-488.000000
3761,-456.000000
3762,-416.000000
3763,-360.000000
3764,-304.000000
3765,-232.000000
3766,-152.000000
3767,-72.000000
3768,8.000000
3769,88.000000
3770,160.000000
3771,240.000000
3772,304.000000
3773,368.000000
3774,424.000000
3775,472.000000
3776,496.000000
3777,520.000000
3778,528.000000
3779,520.000000
3780,496.000000
3781,472.000000
3782,424.000000
3783,376.000000
3784,312.000000
3785,240.000000
3786,168.000000
3787,88.000000
3788,8.000000
3789,-72.000000
3790,-160.000000
3791,-232.000000
3792,-296.000000
3793,-360.000000
3794,-416.000000
3795,-456.000000
3796,-488.000000
3797,-504.000000
3798,-512.000000
3799,-504.000000
3800,-488.000000
3801,-456.000000
3802,-416.000000
3803,-360.000000
3804,-304.000000
3805,-232.000000
3806,-152.000000
3807,-80.000000
3808,0.000000
3809,88.000000
3810,168.000000
3811,240.000000
3812,312.000000
3813,376.000000
3814,424.000000
3815,464.000000
3816,496.000000
3817,520.000000
3818,528.000000
3819,520.000000
3820,504.000000
3821,472.000000
3822,424.000000
3823,376.000000
3824,312.000000
3825,248.000000
3826,168.000000
3827,88.000000
3828,8.000000
3829,-72.000000
3830,-152.000000
3831,-224.000000
3832,-296.000000
3833,-360.000000
3834,-408.000000
3835,-456.000000
3836,-488.000000
3837,-504.000000
3838,-512.000000
3839,-504.000000
3840,-488.000000
3841,-456.000000
3842,-416.000000
3843,-360.000000
3844,-304.000000
3845,-232.000000
3846,-160.000000
3847,-80.000000
3848,0.000000
3849,80.000000
3850,160.000000
3851,240.000000
3852,304.000000
3853,368.000000
3854,424.000000
3855,464.000000
3856,496.000000
3857,520.000000
3858,528.000000
3859,520.000000
3860,496.000000
3861,472.000000
3862,424.000000
3863,376.000000
3864,312.000000
3865,248.000000
3866,168.000000
3867,96.000000
3868,16.000000
3869,-64.000000
3870,-144.000000
3871,-224.000000
3872,-296.000000
3873,-352.000000
3874,-408.000000
3875,-448.000000
3876,-488.000000
3877,-504.000000
3878,-512.000000
3879,-504.000000
3880,-488.000000
3881,-456.000000
3882,-416.000000
3883,-368.000000
3884,-304.000000
3885,-232.000000
3886,-160.000000
3887,-80.000000
3888,0.000000
3889,80.000000
3890,160.000000
3891,232.000000
3892,304.000000
3893,368.000000
3894,424.000000
3895,464.000000
3896,496.000000
3897,520.000000
3898,528.000000
3899,520.000000
3900,504.000000
3901,472.000000
3902,432.000000
3903,384.000000
3904,320.000000
3905,248.000000
3906,176.000000
3907,96.000000
3908,16.000000
3909,-64.000000
3910,-144.000000
3911,-216.000000
3912,-288.000000
3913,-352.000000
3914,-408.000000
3915,-448.000000
3916,-488.000000
3917,-504.000000
3918,-512.000000
3919,-512.000000
3920,-488.000000
3921,-464.000000
3922,-424.000000
3923,-368.000000
3924,-312.000000
3925,-240.000000
3926,-168.000000
3927,-88.000000
3928,0.000000
3929,80.000000
3930,160.000000
3931,232.000000
3932,304.000000
3933,360.000000
3934,416.000000
3935,464.000000
3936,496.000000
3937,512.000000
3938,528.000000
3939,520.000000
3940,504.000000
3941,472.000000
3942,432.000000
3943,384.000000
3944,320.000000
3945,256.000000
3946,176.000000
3947,96.000000
3948,16.000000
3949,-64.000000
3950,-144.000000
3951,-216.000000
3952,-288.000000
3953,-352.000000
3954,-400.000000
3955,-448.000000
3956,-488.000000
3957,-504.000000
3958,-512.000000
3959,-512.000000
3960,-488.000000
3961,-464.000000
3962,-424.000000
3963,-368.000000
3964,-312.000000
3965,-240.000000
3966,-168.000000
3967,-88.000000
3968,-8.000000
3969,72.000000
3970,152.000000
3971,232.000000
3972,296.000000
3973,360.000000
3974,416.000000
3975,456.000000
3976,496.000000
3977,520.000000
3978,520.000000
3979,520.000000
3980,504.000000
3981,472.000000
3982,432.000000
3983,384.000000
3984,320.000000
3985,256.000000
3986,176.000000
3987,104.000000
3988,24.000000
3989,-56.000000
3990,-144.000000
3991,-216.000000
3992,-288.000000
3993,-352.000000
3994,-400.000000
3995,-448.000000
3996,-480.000000
3997,-504.000000
3998,-512.000000
3999,-512.000000
4000,-496.000000
4001,-464.000000
4002,-424.000000
4003,-368.000000
4004,-312.000000
4005,-248.000000
4006,-168.000000
4007,-88.000000
4008,-8.000000
4009,72.000000
4010,152.000000
4011,224.000000
4012,296.000000
4013,360.000000
4014,416.000000
4015,464.000000
4016,496.000000
4017,512.000000
4018,528.000000
4019,520.000000
4020,504.000000
4021,472.000000
4022,432.000000
4023,384.000000
4024,320.000000
4025,256.000000
4026,184.000000
4027,104.000000
4028,16.000000
4029,-56.000000
4030,-144.000000
4031,-216.000000
4032,-288.000000
4033,-352.000000
4034,-400.000000
4035,-448.000000
4036,-488.000000
4037,-504.000000
4038,-512.000000
4039,-512.000000
4040,-496.000000
4041,-464.000000
4042,-424.000000
4043,-376.000000
4044,-312.000000
4045,-240.000000
4046,-168.000000
4047,-88.000000
4048,-8.000000
4049,72.000000
4050,152.000000
4051,224.000000
4052,296.000000
4053,360.000000
4054,416.000000
4055,464.000000
4056,496.000000
4057,512.000000
4058,520.000000
4059,520.000000
4060,504.000000
4061,472.000000
4062,432.000000
4063,384.000000
4064,320.000000
4065,248.000000
4066,176.000000
4067,96.000000
4068,16.000000
4069,-64.000000
4070,-144.000000
4071,-216.000000
4072,-288.000000
4073,-352.000000
4074,-408.000000
4075,-448.000000
4076,-488.000000
4077,-504.000000
4078,-512.000000
4079,-512.000000
4080,-488.000000
4081,-464.000000
4082,-424.000000
4083,-368.000000
4084,-312.000000
4085,-240.000000
4086,-168.000000
4087,-88.000000
4088,-8.000000
4089,80.000000
4090,160.000000
4091,232.000000
4092,304.000000
4093,368.000000
4094,416.000000
4095,464.000000
4096,496.000000
4097,520.000000
4098,528.000000
4099,520.000000
4100,504.000000
4101,472.000000
4102,432.000000
4103,384.000000
4104,320.000000
4105,248.000000
4106,176.000000
4107,96.000000
4108,16.000000
4109,-64.000000
4110,-144.000000
4111,-224.000000
4112,-288.000000
4113,-352.000000
4114,-408.000000
4115,-448.000000
4116,-488.000000
4117,-504.000000
4118,-512.000000
4119,-512.000000
4120,-496.000000
4121,-464.000000
4122,-416.000000
4123,-368.000000
4124,-312.000000
4125,-240.000000
4126,-168.000000
4127,-88.000000
4128,-8.000000
4129,72.000000
4130,152.000000
4131,232.000000
4132,296.000000
4133,368.000000
4134,416.000000
4135,464.000000
4136,496.000000
4137,520.000000
4138,528.000000
4139,520.000000
4140,504.000000
4141,480.000000
4142,432.000000
4143,384.000000
4144,320.000000
4145,248.000000
4146,176.000000
4147,96.000000
4148,16.000000
4149,-64.000000
4150,-144.000000
4151,-216.000000
4152,-288.000000
4153,-352.000000
4154,-400.000000
4155,-448.000000
4156,-488.000000
4157,-504.000000
4158,-512.000000
4159,-512.000000
4160,-488.000000
4161,-464.000000
4162,-416.000000
4163,-368.000000
4164,-304.000000
4165,-240.000000
4166,-160.000000
4167,-80.000000
4168,0.000000
4169,80.000000
4170,160.000000
4171,232.000000
4172,304.000000
4173,368.000000
4174,424.000000
4175,464.000000
4176,496.000000
4177,520.000000
4178,528.000000
4179,520.000000
4180,496.000000
4181,472.000000
4182,424.000000
4183,376.000000
4184,312.000000
4185,248.000000
4186,168.000000
4187,88.000000
4188,8.000000
4189,-72.000000
4190,-152.000000
4191,-224.000000
4192,-296.000000
4193,-360.000000
4194,-416.000000
4195,-456.000000
4196,-488.000000
4197,-504.000000
4198,-512.000000
4199,-504.000000
4200,-488.000000
4201,-456.000000
4202,-416.000000
4203,-360.000000
4204,-304.000000
4205,-232.000000
4206,-152.000000
4207,-72.000000
4208,8.000000
4209,88.000000
4210,168.000000
4211,240.000000
4212,312.000000
4213,376.000000
4214,424.000000
4215,472.000000
4216,496.000000
4217,520.000000
4218,528.000000
4219,520.000000
4220,496.000000
4221,472.000000
4222,424.000000
4223,368.000000
4224,312.000000
4225,240.000000
4226,168.000000
4227,88.000000
4228,8.000000
4229,-72.000000
4230,-152.000000
4231,-232.000000
4232,-296.000000
4233,-360.000000
4234,-416.000000
4235,-456.000000
4236,-488.000000
4237,-504.000000
4238,-512.000000
4239,-512.000000
4240,-488.000000
4241,-456.000000
4242,-416.000000
4243,-360.000000
4244,-296.000000
4245,-232.000000
4246,-152.000000
4247,-72.000000
4248,8.000000
4249,88.000000
4250,168.000000
4251,240.000000
4252,312.000000
4253,376.000000
4254,424.000000
4255,464.000000
4256,496.000000
4257,520.000000
4258,528.000000
4259,520.000000
4260,496.000000
4261,464.000000
4262,424.000000
4263,368.000000
4264,312.000000
4265,240.000000
4266,168.000000
4267,88.000000
4268,0.000000
4269,-72.000000
4270,-152.000000
4271,-232.000000
4272,-304.000000
4273,-360.000000
4274,-416.000000
4275,-456.000000
4276,-488.000000
4277,-504.000000
4278,-512.000000
4279,-504.000000
4280,-488.000000
4281,-456.000000
4282,-408.000000
4283,-360.000000
4284,-304.000000
4285,-232.000000
4286,-152.000000
4287,-72.000000
4288,8.000000
4289,88.000000
4290,168.000000
4291,248.000000
4292,312.000000
4293,376.000000
4294,432.000000
4295,472.000000
4296,504.000000
4297,520.000000
4298,520.000000
4299,520.000000
4300,496.000000
4301,464.000000
4302,424.000000
4303,368.000000
4304,304.000000
4305,240.000000
4306,168.000000
4307,80.000000
4308,0.000000
4309,-72.000000
4310,-152.000000
4311,-232.000000
4312,-304.000000
4313,-360.000000
4314,-408.000000
4315,-456.000000
4316,-488.000000
4317,-504.000000
4318,-512.000000
4319,-512.000000
4320,-488.000000
4321,-456.000000
4322,-416.000000
4323,-360.000000
4324,-296.000000
4325,-232.000000
4326,-152.000000
4327,-72.000000
4328,8.000000
4329,88.000000
4330,168.000000
4331,240.000000
4332,312.000000
4333,376.000000
4334,424.000000
4335,464.000000
4336,496.000000
4337,520.000000
4338,528.000000
4339,520.000000
4340,496.000000
4341,464.000000
4342,424.000000
4343,368.000000
4344,312.000000
4345,240.000000
4346,168.000000
4347,88.000000
4348,8.000000
4349,-72.000000
4350,-152.000000
4351,-232.000000
4352,-296.000000
4353,-360.000000
4354,-408.000000
4355,-456.000000
4356,-488.000000
4357,-504.000000
4358,-512.000000
4359,-504.000000
4360,-488.000000
4361,-456.000000
4362,-416.000000
4363,-360.000000
4364,-304.000000
4365,-232.000000
4366,-160.000000
4367,-72.000000
4368,8.000000
4369,88.000000
4370,168.000000
4371,240.000000
4372,312.000000
4373,368.000000
4374,424.000000
4375,464.000000
4376,496.000000
4377,520.000000
4378,528.000000
4379,520.000000
4380,496.000000
4381,464.000000
4382,424.000000
4383,368.000000
4384,304.000000
4385,240.000000
4386,168.000000
4387,88.000000
4388,0.000000
4389,-72.000000
4390,-152.000000
4391,-232.000000
4392,-296.000000
4393,-360.000000
4394,-416.000000
4395,-456.000000
4396,-488.000000
4397,-504.000000
4398,-512.000000
4399,-504.000000
4400,-488.000000
4401,-456.000000
4402,-416.000000
4403,-360.000000
4404,-304.000000
4405,-232.000000
4406,-160.000000
4407,-80.000000
4408,8.000000
4409,88.000000
4410,168.000000
4411,240.000000
4412,304.000000
4413,368.000000
4414,424.000000
4415,464.000000
4416,496.000000
4417,520.000000
4418,520.000000
4419,512.000000
4420,496.000000
4421,472.000000
4422,424.000000
4423,376.000000
4424,312.000000
4425,240.000000
4426,168.000000
4427,88.000000
4428,8.000000
4429,-72.000000
4430,-152.000000
4431,-224.000000
4432,-296.000000
4433,-360.000000
4434,-408.000000
4435,-456.000000
4436,-488.000000
4437,-504.000000
4438,-512.000000
4439,-504.000000
4440,-488.000000
4441,-456.000000
4442,-416.000000
4443,-360.000000
4444,-304.000000
4445,-232.000000
4446,-160.000000
4447,-80.000000
4448,0.000000
4449,80.000000
4450,168.000000
4451,240.000000
4452,304.000000
4453,368.000000
4454,424.000000
4455,464.000000
4456,496.000000
4457,520.000000
4458,528.000000
4459,520.000000
4460,496.000000
4461,472.000000
4462,424.000000
4463,376.000000
4464,312.000000
4465,248.000000
4466,168.000000
4467,88.000000
4468,8.000000
4469,-72.000000
4470,-152.000000
4471,-224.000000
4472,-296.000000
4473,-360.000000
4474,-408.000000
4475,-448.000000
4476,-488.000000
4477,-504.000000
4478,-512.000000
4479,-504.000000
4480,-488.000000
4481,-456.000000
4482,-416.000000
4483,-368.000000
4484,-304.000000
4485,-232.000000
4486,-160.000000
4487,-80.000000
4488,0.000000
4489,80.000000
4490,160.000000
4491,232.000000
4492,304.000000
4493,368.000000
4494,424.000000
4495,464.000000
4496,496.000000
4497,512.000000
4498,528.000000
4499,512.000000
4500,496.000000
4501,472.000000
4502,432.000000
4503,376.000000
4504,320.000000
4505,248.000000
4506,176.000000
4507,96.000000
4508,16.000000
4509,-64.000000
4510,-144.000000
4511,-224.000000
4512,-288.000000
4513,-352.000000
4514,-408.000000
4515,-448.000000
4516,-488.000000
4517,-504.000000
4518,-512.000000
4519,-512.000000
4520,-488.000000
4521,-456.000000
4522,-416.000000
4523,-368.000000
4524,-304.000000
4525,-240.000000
4526,-160.000000
4527,-80.000000
4528,0.000000
4529,80.000000
4530,160.000000
4531,232.000000
4532,304.000000
4533,368.000000
4534,424.000000
4535,464.000000
4536,496.000000
4537,520.000000
4538,528.000000
4539,520.000000
4540,504.000000
4541,472.000000
4542,432.000000
4543,384.000000
4544,320.000000
4545,248.000000
4546,176.000000
4547,96.000000
4548,16.000000
4549,-64.000000
4550,-144.000000
4551,-224.000000
4552,-288.000000
4553,-352.000000
4554,-408.000000
4555,-448.000000
4556,-488.000000
4557,-504.000000
4558,-512.000000
4559,-504.000000
4560,-488.000000
4561,-456.000000
4562,-416.000000
4563,-368.000000
4564,-304.000000
4565,-240.000000
4566,-160.000000
4567,-80.000000
4568,0.000000
4569,80.000000
4570,160.000000
4571,240.000000
4572,304.000000
4573,368.000000
4574,424.000000
4575,464.000000
4576,496.000000
4577,520.000000
4578,528.000000
4579,520.000000
4580,496.000000
4581,472.000000
4582,432.000000
4583,376.000000
4584,312.000000
4585,248.000000
4586,168.000000
4587,88.000000
4588,8.000000
4589,-72.000000
4590,-152.000000
4591,-224.000000
4592,-296.000000
4593,-360.000000
4594,-416.000000
4595,-456.000000
4596,-488.000000
4597,-504.000000
4598,-512.000000
4599,-504.000000
4600,-488.000000
4601,-456.000000
4602,-416.000000
4603,-360.000000
4604,-304.000000
4605,-232.000000
4606,-152.000000
4607,-80.000000
4608,8.000000
4609,88.000000
4610,160.000000
4611,240.000000
4612,304.000000
4613,368.000000
4614,424.000000
4615,464.000000
4616,496.000000
4617,520.000000
4618,528.000000
4619,520.000000
4620,496.000000
4621,472.000000
4622,424.000000
4623,376.000000
4624,312.000000
4625,240.000000
4626,168.000000
4627,88.000000
4628,8.000000
4629,-72.000000
4630,-152.000000
4631,-232.000000
4632,-304.000000
4633,-360.000000
4634,-416.000000
4635,-456.000000
4636,-488.000000
4637,-504.000000
4638,-512.000000
4639,-504.000000
4640,-488.000000
4641,-456.000000
4642,-416.000000
4643,-360.000000
4644,-304.000000
4645,-232.000000
4646,-160.000000
4647,-80.000000
4648,0.000000
4649,88.000000
4650,160.000000
4651,240.000000
4652,304.000000
4653,368.000000
4654,424.000000
4655,464.000000
4656,496.000000
4657,520.000000
4658,520.000000
4659,512.000000
4660,496.000000
4661,472.000000
4662,424.000000
4663,376.000000
4664,312.000000
4665,240.000000
4666,168.000000
4667,88.000000
4668,8.000000
4669,-72.000000
4670,-152.000000
4671,-224.000000
4672,-296.000000
4673,-360.000000
4674,-416.000000
4675,-456.000000
4676,-488.000000
4677,-504.000000
4678,-512.000000
4679,-504.000000
4680,-488.000000
4681,-456.000000
4682,-416.000000
4683,-360.000000
4684,-304.000000
4685,-232.000000
4686,-152.000000
4687,-80.000000
4688,8.000000
4689,88.000000
4690,168.000000
4691,240.000000
4692,304.000000
4693,368.000000
4694,424.000000
4695,464.000000
4696,496.000000
4697,520.000000
4698,528.000000
4699,520.000000
4700,496.000000
4701,472.000000
4702,424.000000
4703,376.000000
4704,312.000000
4705,240.000000
4706,168.000000
4707,88.000000
4708,8.000000
4709,-72.000000
4710,-152.000000
4711,-224.000000
4712,-296.000000
4713,-360.000000
4714,-408.000000
4715,-456.000000
4716,-488.000000
4717,-504.000000
4718,-512.000000
4719,-504.000000
4720,-488.000000
4721,-456.000000
4722,-416.000000
4723,-360.000000
4724,-304.000000
4725,-232.000000
4726,-160.000000
4727,-80.000000
4728,8.000000
4729,88.000000
4730,168.000000
4731,240.000000
4732,304.000000
4733,368.000000
4734,424.000000
4735,472.000000
4736,496.000000
4737,520.000000
4738,528.000000
4739,512.000000
4740,496.000000
4741,472.000000
4742,424.000000
4743,368.000000
4744,312.000000
4745,240.000000
4746,168.000000
4747,88.000000
4748,8.000000
4749,-72.000000
4750,-152.000000
4751,-224.000000
4752,-296.000000
4753,-360.000000
4754,-416.000000
4755,-456.000000
4756,-488.000000
4757,-504.000000
4758,-512.000000
4759,-504.000000
4760,-488.000000
4761,-456.000000
4762,-416.000000
4763,-360.000000
4764,-304.000000
4765,-232.000000
4766,-160.000000
4767,-80.000000
4768,8.000000
4769,80.000000
4770,160.000000
4771,240.000000
4772,304.000000
4773,376.000000
4774,424.000000
4775,472.000000
4776,496.000000
4777,520.000000
4778,528.000000
4779,520.000000
4780,496.000000
4781,472.000000
4782,424.000000
4783,376.000000
4784,312.000000
4785,240.000000
4786,168.000000
4787,88.000000
4788,8.000000
4789,-72.000000
4790,-152.000000
4791,-224.000000
4792,-296.000000
4793,-360.000000
4794,-416.000000
4795,-456.000000
4796,-488.000000
4797,-504.000000
4798,-512.000000
4799,-504.000000
4800,-488.000000
4801,-456.000000
4802,-416.000000
4803,-360.000000
4804,-304.000000
4805,-232.000000
4806,-160.000000
4807,-72.000000
4808,8.000000
4809,80.000000
4810,160.000000
4811,240.000000
4812,304.000000
4813,368.000000
4814,424.000000
4815,472.000000
4816,496.000000
4817,520.000000
4818,528.000000
4819,520.000000
4820,496.000000
4821,464.000000
4822,424.000000
4823,376.000000
4824,312.000000
4825,240.000000
4826,168.000000
4827,88.000000
4828,8.000000
4829,-72.000000
4830,-152.000000
4831,-232.000000
4832,-296.000000
4833,-360.000000
4834,-416.000000
4835,-456.000000
4836,-488.000000
4837,-504.000000
4838,-512.000000
4839,-504.000000
4840,-488.000000
4841,-456.000000
4842,-416.000000
4843,-360.000000
4844,-304.000000
4845,-232.000000
4846,-160.000000
4847,-80.000000
4848,8.000000
4849,88.000000
4850,168.000000
4851,240.000000
4852,312.000000
4853,368.000000
4854,424.000000
4855,472.000000
4856,496.000000
4857,520.000000
4858,520.000000
4859,520.000000
4860,496.000000
4861,472.000000
4862,424.000000
4863,376.000000
4864,312.000000
4865,240.000000
4866,168.000000
4867,88.000000
4868,8.000000
4869,-72.000000
4870,-152.000000
4871,-224.000000
4872,-296.000000
4873,-360.000000
4874,-408.000000
4875,-456.000000
4876,-488.000000
4877,-504.000000
4878,-512.000000
4879,-512.000000
4880,-488.000000
4881,-456.000000
4882,-416.000000
4883,-360.000000
4884,-304.000000
4885,-232.000000
4886,-160.000000
4887,-80.000000
4888,0.000000
4889,80.000000
4890,160.000000
4891,240.000000
4892,304.000000
4893,368.000000
4894,424.000000
4895,464.000000
4896,496.000000
4897,520.000000
4898,528.000000
4899,520.000000
4900,496.000000
4901,472.000000
4902,424.000000
4903,376.000000
4904,312.000000
4905,240.000000
4906,168.000000
4907,88.000000
4908,8.000000
4909,-72.000000
4910,-152.000000
4911,-224.000000
4912,-296.000000
4913,-360.000000
4914,-408.000000
4915,-448.000000
4916,-488.000000
4917,-504.000000
4918,-512.000000
4919,-504.000000
4920,-488.000000
4921,-464.000000
4922,-416.000000
4923,-360.000000
4924,-304.000000
4925,-232.000000
4926,-160.000000
4927,-80.000000
4928,0.000000
4929,80.000000
4930,160.000000
4931,240.000000
4932,304.000000
4933,368.000000
4934,416.000000
4935,464.000000
4936,496.000000
4937,520.000000
4938,528.000000
4939,520.000000
4940,496.000000
4941,472.000000
4942,424.000000
4943,376.000000
4944,312.000000
